,temp,location,clouds,pressure,rain,time_stamp,humidity,wind
1463,40.3,Fenway,1.0,992.61,0.0,1680163200,0.67,9.81
1464,41.01,Financial District,1.0,992.57,0.0,1680163200,0.65,9.99
1465,40.62,Haymarket Square,1.0,992.54,0.0,1680163200,0.66,9.88
1466,40.54,North End,1.0,992.56,0.0,1680163200,0.66,9.98
1467,40.56,North Station,1.0,992.54,0.0,1680163200,0.66,9.86
1468,40.42,Northeastern University,1.0,992.58,0.0,1680163200,0.66,9.79
1469,40.97,South Station,1.0,992.57,0.0,1680163200,0.65,9.99
1470,40.46,Theatre District,1.0,992.55,0.0,1680163200,0.66,9.87
1471,40.38,West End,1.0,992.57,0.0,1680163200,0.67,9.93
1472,40.54,Beacon Hill,1.0,1014.18,0.0,1680159600,0.91,1.32
1473,43.95,Financial District,1.0,1014.18,0.0,1680159600,0.8,1.38
1474,40.35,Northeastern University,1.0,1014.16,0.0,1680159600,0.92,1.26
1475,40.46,West End,1.0,1014.18,0.0,1680159600,0.92,1.34
1476,43.96,Back Bay,1.0,1006.26,0.0497,1680159600,0.9,9.86
1477,43.93,Beacon Hill,1.0,1006.28,0.0288,1680159600,0.9,9.99
1478,43.98,Boston University,1.0,1006.25,0.0272,1680159600,0.9,9.63
1479,43.88,Fenway,1.0,1006.24,0.0521,1680159600,0.9,9.64
1480,44.84,Financial District,1.0,1006.28,0.0298,1680159600,0.87,10.13
1481,43.94,Haymarket Square,1.0,1006.29,0.0425,1680159600,0.9,10.12
1482,43.97,North End,1.0,1006.29,0.0323,1680159600,0.9,10.16
1483,44.82,South Station,1.0,1006.27,0.0423,1680159600,0.87,10.11
1484,43.88,Theatre District,1.0,1006.27,0.044,1680159600,0.91,10.03
1485,43.88,West End,1.0,1006.29,0.0298,1680159600,0.91,10.05
1486,40.61,Boston University,0.92,1013.75,0.0,1680159600,0.92,2.85
1487,40.61,Financial District,0.93,1013.76,0.0,1680159600,0.92,3.12
1488,40.65,Haymarket Square,0.93,1013.77,0.0,1680159600,0.92,3.0
1489,40.6,North Station,0.93,1013.77,0.0,1680159600,0.92,2.95
1490,40.58,South Station,0.93,1013.76,0.0,1680159600,0.92,3.16
1491,40.54,West End,0.93,1013.77,0.0,1680159600,0.92,2.96
1492,42.36,Back Bay,0.44,1022.64,0.0,1680170400,0.57,0.92
1493,42.29,Beacon Hill,0.45,1022.64,0.0,1680170400,0.57,0.93
1494,42.29,Boston University,0.43,1022.64,0.0,1680170400,0.57,0.88
1495,42.46,Fenway,0.44,1022.64,0.0,1680170400,0.57,0.9
1496,42.41,Financial District,0.45,1022.63,0.0,1680170400,0.57,0.96
1497,42.4,Haymarket Square,0.45,1022.63,0.0,1680170400,0.57,0.94
1498,42.41,North End,0.45,1022.63,0.0,1680170400,0.57,0.95
1499,42.45,North Station,0.45,1022.63,0.0,1680170400,0.57,0.93
1500,42.49,Northeastern University,0.44,1022.64,0.0,1680170400,0.57,0.92
1501,42.45,South Station,0.45,1022.63,0.0,1680170400,0.57,0.97
1502,42.48,Theatre District,0.45,1022.64,0.0,1680170400,0.57,0.95
1503,42.42,West End,0.45,1022.63,0.0,1680170400,0.57,0.93
1504,43.83,Back Bay,0.97,1005.9,0.2173,1680159600,0.91,10.93
1505,43.79,Beacon Hill,0.97,1005.92,0.1402,1680159600,0.91,11.07
1506,43.89,Boston University,0.98,1005.89,0.2112,1680159600,0.91,10.64
1507,43.71,Fenway,0.98,1005.87,0.2002,1680159600,0.92,10.68
1508,45.03,Financial District,0.97,1005.92,0.1298,1680159600,0.87,11.24
1509,43.76,Haymarket Square,0.97,1005.94,0.139,1680159600,0.92,11.22
1510,43.79,North End,0.97,1005.94,0.1386,1680159600,0.92,11.27
1511,43.73,North Station,0.97,1005.94,0.1438,1680159600,0.92,11.17
1512,43.68,Northeastern University,0.98,1005.87,0.1407,1680159600,0.92,10.81
1513,45.0,South Station,0.97,1005.92,0.1252,1680159600,0.87,11.24
1514,43.67,Theatre District,0.97,1005.91,0.2231,1680159600,0.92,11.13
1515,43.69,West End,0.97,1005.93,0.2361,1680159600,0.92,11.12
1516,41.05,Back Bay,1.0,991.92,0.0,1680163200,0.64,9.5
1517,41.02,Beacon Hill,1.0,991.91,0.0,1680163200,0.64,9.52
1518,41.1,Boston University,1.0,991.93,0.0,1680163200,0.64,9.41
1519,41.26,Financial District,1.0,991.9,0.0,1680163200,0.64,9.58
1520,40.99,Haymarket Square,1.0,991.9,0.0,1680163200,0.64,9.56
1521,41.03,North End,1.0,991.9,0.0,1680163200,0.64,9.58
1522,40.94,North Station,1.0,991.9,0.0,1680163200,0.64,9.54
1523,40.87,Northeastern University,1.0,991.93,0.0,1680163200,0.64,9.47
1524,40.89,West End,1.0,991.9,0.0,1680163200,0.64,9.53
1525,40.51,Haymarket Square,1.0,1014.19,0.0,1680159600,0.91,1.27
1526,43.89,South Station,1.0,1014.18,0.0,1680159600,0.8,1.28
1527,40.67,Boston University,0.94,1013.78,0.0,1680159600,0.92,2.45
1528,40.72,Haymarket Square,0.95,1013.8,0.0,1680159600,0.92,2.58
1529,40.6,Northeastern University,0.94,1013.78,0.0,1680159600,0.92,2.63
1530,40.68,South Station,0.95,1013.79,0.0,1680159600,0.92,2.72
1531,40.63,Theatre District,0.95,1013.79,0.0,1680159600,0.92,2.67
1532,32.88,South Station,0.0,1013.71,0.0,1680166800,0.77,5.28
1533,41.05,Boston University,0.61,991.57,0.0,1680163200,0.62,9.9
1534,41.34,Fenway,0.61,991.57,0.0,1680163200,0.61,9.94
1535,41.22,Haymarket Square,0.63,991.56,0.0,1680163200,0.62,9.89
1536,41.22,North End,0.63,991.55,0.0,1680163200,0.62,9.88
1537,41.26,North Station,0.63,991.56,0.0,1680163200,0.62,9.87
1538,37.86,Back Bay,0.11,1017.43,0.0,1680166800,0.68,2.71
1539,37.74,Beacon Hill,0.11,1017.43,0.0,1680166800,0.68,2.69
1540,37.78,Boston University,0.12,1017.43,0.0,1680166800,0.68,2.67
1541,37.04,Financial District,0.11,1017.43,0.0,1680166800,0.7,2.72
1542,37.84,Haymarket Square,0.11,1017.43,0.0,1680166800,0.68,2.7
1543,37.85,North End,0.11,1017.43,0.0,1680166800,0.68,2.7
1544,37.9,North Station,0.11,1017.43,0.0,1680166800,0.68,2.68
1545,37.99,Northeastern University,0.12,1017.43,0.0,1680166800,0.68,2.72
1546,37.06,South Station,0.11,1017.43,0.0,1680166800,0.7,2.73
1547,37.88,Theatre District,0.11,1017.43,0.0,1680166800,0.68,2.72
1548,37.87,West End,0.11,1017.43,0.0,1680166800,0.68,2.69
1549,38.42,West End,0.55,997.77,0.0,1680166800,0.7,10.25
1550,41.27,Back Bay,1.0,992.59,0.0,1680163200,0.64,9.18
1551,41.25,Beacon Hill,1.0,992.58,0.0,1680163200,0.64,9.18
1552,41.54,Boston University,1.0,992.6,0.0,1680163200,0.63,9.07
1553,41.14,Fenway,1.0,992.61,0.0,1680163200,0.64,9.14
1554,41.64,Financial District,1.0,992.57,0.0,1680163200,0.63,9.26
1555,41.2,Haymarket Square,1.0,992.57,0.0,1680163200,0.64,9.2
1556,41.23,North End,1.0,992.56,0.0,1680163200,0.64,9.21
1557,41.16,North Station,1.0,992.57,0.0,1680163200,0.64,9.17
1558,41.11,Northeastern University,1.0,992.6,0.0,1680163200,0.64,9.2
1559,41.61,South Station,1.0,992.57,0.0,1680163200,0.63,9.28
1560,41.09,Theatre District,1.0,992.58,0.0,1680163200,0.64,9.25
1561,41.12,West End,1.0,992.57,0.0,1680163200,0.64,9.17
1562,42.73,South Station,0.9,1018.83,0.007,1680174000,0.73,9.71
1563,42.12,Back Bay,1.0,1013.08,0.005,1680174000,0.76,10.68
1564,41.95,Beacon Hill,0.95,1013.19,0.005,1680174000,0.77,10.64
1565,42.17,Boston University,0.96,1013.18,0.003,1680174000,0.76,10.38
1566,41.96,Fenway,1.0,1013.06,0.004,1680174000,0.77,10.57
1567,43.15,Financial District,0.95,1013.18,0.004,1680174000,0.73,10.81
1568,41.99,Haymarket Square,0.95,1013.2,0.004,1680174000,0.77,10.71
1569,42.07,North End,1.0,1013.11,0.004,1680174000,0.76,10.79
1570,41.97,North Station,1.0,1013.11,0.004,1680174000,0.76,10.7
1571,41.91,Northeastern University,0.95,1013.15,0.005,1680174000,0.77,10.61
1572,43.13,South Station,1.0,1013.08,0.004,1680174000,0.73,10.9
1573,41.87,Theatre District,1.0,1013.08,0.005,1680174000,0.77,10.82
1574,41.87,West End,1.0,1013.11,0.005,1680174000,0.77,10.69
1575,37.87,Beacon Hill,0.99,1000.16,0.0,1680166800,0.69,10.0
1576,37.9,Boston University,0.99,1000.18,0.0,1680166800,0.69,9.96
1577,37.84,Fenway,0.99,1000.19,0.0,1680166800,0.69,10.0
1578,37.92,North End,0.98,1000.15,0.0,1680166800,0.69,10.01
1579,37.86,Northeastern University,0.99,1000.18,0.0,1680166800,0.69,10.03
1580,37.85,Theatre District,0.98,1000.16,0.0,1680166800,0.69,10.04
1581,45.0,Back Bay,1.0,1012.21,0.003,1680170400,0.94,6.13
1582,45.01,Beacon Hill,1.0,1012.22,0.003,1680170400,0.94,6.24
1583,44.95,Boston University,1.0,1012.2,0.003,1680170400,0.94,5.92
1584,44.86,Fenway,1.0,1012.2,0.003,1680170400,0.95,5.94
1585,45.08,Financial District,1.0,1012.22,0.003,1680170400,0.94,6.37
1586,44.99,Haymarket Square,1.0,1012.22,0.003,1680170400,0.95,6.36
1587,45.03,North End,1.0,1012.22,0.003,1680170400,0.94,6.4
1588,44.95,North Station,1.0,1012.22,0.003,1680170400,0.95,6.33
1589,44.95,Northeastern University,1.0,1012.2,0.003,1680170400,0.95,6.02
1590,45.1,South Station,1.0,1012.21,0.003,1680170400,0.94,6.35
1591,44.94,Theatre District,1.0,1012.21,0.003,1680170400,0.95,6.27
1592,44.9,West End,1.0,1012.22,0.003,1680170400,0.95,6.29
1593,36.05,Back Bay,0.73,991.32,0.0,1680163200,0.72,7.65
1594,36.02,Beacon Hill,0.73,991.31,0.0,1680163200,0.72,7.69
1595,35.98,Boston University,0.73,991.33,0.0,1680163200,0.72,7.5
1596,35.95,Fenway,0.73,991.33,0.0,1680163200,0.72,7.56
1597,36.63,Financial District,0.73,991.3,0.0,1680163200,0.7,7.79
1598,36.08,Haymarket Square,0.73,991.29,0.0,1680163200,0.72,7.76
1599,36.11,North End,0.73,991.29,0.0,1680163200,0.72,7.78
1600,36.05,North Station,0.73,991.29,0.0,1680163200,0.72,7.72
1601,35.94,Northeastern University,0.72,991.33,0.0,1680163200,0.72,7.63
1602,36.61,South Station,0.72,991.3,0.0,1680163200,0.7,7.8
1603,35.97,Theatre District,0.72,991.31,0.0,1680163200,0.72,7.74
1604,35.99,West End,0.73,991.3,0.0,1680163200,0.72,7.71
1605,38.0,Beacon Hill,0.46,999.24,0.0,1680166800,0.7,10.09
1606,38.03,Boston University,0.44,999.27,0.0,1680166800,0.7,9.93
1607,37.75,Fenway,0.44,999.27,0.0,1680166800,0.7,9.97
1608,38.27,Financial District,0.47,999.23,0.0,1680166800,0.69,10.18
1609,37.96,Haymarket Square,0.47,999.23,0.0,1680166800,0.7,10.14
1610,38.0,North End,0.47,999.23,0.0,1680166800,0.7,10.16
1611,37.71,Northeastern University,0.45,999.26,0.0,1680166800,0.7,10.04
1612,38.19,South Station,0.47,999.24,0.0,1680166800,0.69,10.19
1613,37.74,Theatre District,0.46,999.24,0.0,1680166800,0.7,10.14
1614,37.83,West End,0.46,999.24,0.0,1680166800,0.7,10.1
1615,38.21,Fenway,0.37,1022.55,0.0,1680174000,0.77,7.73
1616,38.39,West End,0.26,1022.38,0.0,1680174000,0.76,7.81
1617,37.66,Back Bay,0.41,998.66,0.0,1680166800,0.71,11.18
1618,37.64,Beacon Hill,0.42,998.65,0.0,1680166800,0.71,11.23
1619,37.7,Boston University,0.41,998.68,0.0,1680166800,0.71,11.0
1620,37.38,Fenway,0.41,998.68,0.0,1680166800,0.72,11.06
1621,39.88,Financial District,0.42,998.64,0.0,1680166800,0.65,11.35
1622,37.58,Haymarket Square,0.42,998.64,0.0,1680166800,0.71,11.3
1623,37.62,North End,0.42,998.64,0.0,1680166800,0.71,11.33
1624,37.5,North Station,0.42,998.65,0.0,1680166800,0.72,11.26
1625,37.3,Northeastern University,0.41,998.67,0.0,1680166800,0.72,11.14
1626,39.7,South Station,0.44,998.63,0.0,1680166800,0.66,11.11
1627,37.33,Theatre District,0.41,998.65,0.0,1680166800,0.72,11.29
1628,37.44,West End,0.42,998.65,0.0,1680166800,0.72,11.24
1629,29.94,Boston University,0.59,1035.12,0.0,1680170400,0.69,1.89
1630,29.95,South Station,0.58,1035.11,0.0,1680170400,0.7,2.07
1631,29.85,West End,0.59,1035.12,0.0,1680170400,0.7,1.94
1632,42.83,Back Bay,0.35,1029.36,0.0,1680174000,0.65,4.17
1633,42.67,Beacon Hill,0.34,1029.36,0.0,1680174000,0.66,4.18
1634,42.79,Fenway,0.36,1029.36,0.0,1680174000,0.65,4.15
1635,42.73,Haymarket Square,0.34,1029.36,0.0,1680174000,0.65,4.19
1636,42.76,North End,0.33,1029.36,0.0,1680174000,0.65,4.2
1637,42.7,North Station,0.34,1029.36,0.0,1680174000,0.65,4.18
1638,42.76,Northeastern University,0.35,1029.36,0.0,1680174000,0.66,4.16
1639,42.62,Theatre District,0.34,1029.36,0.0,1680174000,0.66,4.19
1640,42.62,West End,0.34,1029.36,0.0,1680174000,0.66,4.18
1641,44.64,Back Bay,0.97,1008.11,0.048,1680159600,0.87,9.19
1642,44.64,Beacon Hill,0.97,1008.13,0.069,1680159600,0.87,9.21
1643,45.51,Financial District,0.97,1008.13,0.073,1680159600,0.84,9.32
1644,44.68,Haymarket Square,0.97,1008.14,0.0866,1680159600,0.87,9.26
1645,44.63,North Station,0.97,1008.14,0.0866,1680159600,0.87,9.22
1646,44.51,Northeastern University,0.97,1008.09,0.0332,1680159600,0.88,9.19
1647,44.59,Theatre District,0.97,1008.12,0.0607,1680159600,0.87,9.29
1648,44.59,West End,0.97,1008.14,0.0782,1680159600,0.87,9.21
1649,40.7,Back Bay,0.56,1024.63,0.0,1680174000,0.71,6.53
1650,40.62,Beacon Hill,0.55,1024.64,0.0,1680174000,0.71,6.55
1651,40.65,Boston University,0.57,1024.63,0.0,1680174000,0.7,6.35
1652,40.47,Fenway,0.57,1024.63,0.0,1680174000,0.71,6.43
1653,41.86,Financial District,0.55,1024.64,0.0,1680174000,0.68,6.68
1654,40.62,Haymarket Square,0.55,1024.65,0.0,1680174000,0.71,6.61
1655,40.69,North End,0.55,1024.65,0.0,1680174000,0.71,6.63
1656,40.54,North Station,0.55,1024.65,0.0,1680174000,0.71,6.56
1657,40.48,Northeastern University,0.57,1024.63,0.0,1680174000,0.71,6.53
1658,41.84,South Station,0.55,1024.64,0.0,1680174000,0.68,6.7
1659,40.49,Theatre District,0.56,1024.64,0.0,1680174000,0.71,6.64
1660,40.46,West End,0.55,1024.64,0.0,1680174000,0.71,6.55
1661,44.55,Back Bay,0.91,1009.01,0.004,1680159600,0.86,9.41
1662,44.32,Fenway,0.91,1008.99,0.003,1680159600,0.87,9.36
1663,45.31,Financial District,0.91,1009.03,0.0003,1680159600,0.83,9.5
1664,44.48,North Station,0.92,1009.04,0.0003,1680159600,0.86,9.41
1665,44.33,Northeastern University,0.91,1008.99,0.0041,1680159600,0.87,9.42
1666,45.27,South Station,0.91,1009.02,0.003,1680159600,0.83,9.52
1667,44.42,West End,0.92,1009.03,0.0031,1680159600,0.86,9.41
1668,40.63,Back Bay,0.86,1014.17,0.0,1680159600,0.93,2.59
1669,40.49,North Station,0.86,1014.18,0.0,1680159600,0.93,2.56
1670,43.88,Back Bay,1.0,1023.58,0.0,1680174000,0.9,6.22
1671,43.95,Boston University,1.0,1023.65,0.0,1680174000,0.89,6.15
1672,43.72,Fenway,1.0,1023.66,0.0,1680174000,0.9,6.19
1673,43.66,Haymarket Square,1.0,1023.74,0.0,1680174000,0.9,6.21
1674,43.69,North End,1.0,1023.74,0.0,1680174000,0.9,6.22
1675,43.71,Northeastern University,1.0,1023.58,0.0,1680174000,0.91,6.24
1676,43.56,Theatre District,1.0,1023.75,0.0,1680174000,0.91,6.23
1677,48.88,Back Bay,1.0,1002.54,0.0,1680170400,0.93,2.58
1678,48.77,Beacon Hill,1.0,1002.54,0.0,1680170400,0.93,2.6
1679,48.84,Boston University,1.0,1002.54,0.0,1680170400,0.93,2.53
1680,48.82,Fenway,1.0,1002.54,0.0,1680170400,0.93,2.54
1681,49.62,Financial District,1.0,1002.54,0.0,1680170400,0.91,2.63
1682,48.74,Haymarket Square,1.0,1002.54,0.0,1680170400,0.93,2.62
1683,48.76,North End,1.0,1002.54,0.0,1680170400,0.93,2.63
1684,48.69,North Station,1.0,1002.54,0.0,1680170400,0.93,2.61
1685,48.23,Northeastern University,1.0,1002.6,0.0,1680170400,0.94,2.58
1686,49.63,South Station,1.0,1002.54,0.0,1680170400,0.91,2.63
1687,48.76,Theatre District,1.0,1002.54,0.0,1680170400,0.94,2.61
1688,48.67,West End,1.0,1002.54,0.0,1680170400,0.93,2.61
1689,46.02,Boston University,0.92,1010.86,0.0,1680159600,0.83,8.67
1690,45.8,Fenway,0.92,1010.86,0.0,1680159600,0.83,8.67
1691,45.76,Northeastern University,0.92,1010.86,0.0,1680159600,0.83,8.65
1692,40.89,Back Bay,1.0,1014.75,0.0,1680159600,0.93,1.25
1693,40.87,Beacon Hill,1.0,1014.75,0.0,1680159600,0.93,1.23
1694,40.86,Boston University,1.0,1014.75,0.0,1680159600,0.93,1.45
1695,40.72,Fenway,1.0,1014.75,0.0,1680159600,0.94,1.36
1696,42.06,Financial District,1.0,1014.75,0.0,1680159600,0.89,1.1
1697,40.88,Haymarket Square,1.0,1014.75,0.0,1680159600,0.93,1.18
1698,40.91,North End,1.0,1014.75,0.0,1680159600,0.93,1.16
1699,40.83,North Station,1.0,1014.75,0.0,1680159600,0.93,1.24
1700,40.77,Northeastern University,1.0,1014.74,0.0,1680159600,0.94,1.26
1701,42.06,South Station,1.0,1014.75,0.0,1680159600,0.89,1.07
1702,40.81,Theatre District,1.0,1014.75,0.0,1680159600,0.94,1.14
1703,40.78,West End,1.0,1014.75,0.0,1680159600,0.94,1.24
1704,41.04,Boston University,0.62,991.58,0.0,1680163200,0.62,9.97
1705,41.33,Fenway,0.61,991.58,0.0,1680163200,0.61,10.01
1706,41.2,Haymarket Square,0.64,991.56,0.0,1680163200,0.62,9.96
1707,41.17,South Station,0.63,991.57,0.0,1680163200,0.62,10.01
1708,41.23,West End,0.63,991.57,0.0,1680163200,0.62,9.95
1709,45.26,Back Bay,0.89,1021.8,0.0,1680174000,0.91,4.45
1710,45.23,Boston University,0.89,1021.81,0.0,1680174000,0.91,4.37
1711,45.14,Fenway,0.89,1021.81,0.0,1680174000,0.92,4.38
1712,45.32,Haymarket Square,0.89,1021.79,0.0,1680174000,0.91,4.54
1713,45.33,North End,0.89,1021.79,0.0,1680174000,0.91,4.55
1714,45.3,North Station,0.88,1021.79,0.0,1680174000,0.91,4.52
1715,45.29,Theatre District,0.89,1021.8,0.0,1680174000,0.91,4.51
1716,40.97,Back Bay,1.0,993.21,0.0,1680163200,0.65,9.76
1717,40.87,North End,1.0,993.27,0.0,1680163200,0.65,9.89
1718,40.62,Theatre District,1.0,993.29,0.0,1680163200,0.66,9.91
1719,35.37,Haymarket Square,0.24,991.72,0.0,1680163200,0.78,6.57
1720,35.31,North Station,0.24,991.71,0.0,1680163200,0.78,6.54
1721,35.3,Northeastern University,0.25,991.59,0.0,1680163200,0.79,6.56
1722,35.35,Theatre District,0.24,991.57,0.0,1680163200,0.79,6.64
1723,35.38,West End,0.24,991.56,0.0,1680163200,0.79,6.59
1724,37.64,Back Bay,0.53,1023.02,0.0,1680166800,0.67,4.82
1725,37.52,Beacon Hill,0.54,1023.02,0.0,1680166800,0.67,4.85
1726,37.45,Boston University,0.53,1023.03,0.0,1680166800,0.68,4.75
1727,37.78,Fenway,0.53,1023.03,0.0,1680166800,0.67,4.77
1728,36.79,Financial District,0.54,1023.02,0.0,1680166800,0.69,4.9
1729,37.67,Haymarket Square,0.54,1023.02,0.0,1680166800,0.67,4.89
1730,37.67,North End,0.54,1023.02,0.0,1680166800,0.67,4.9
1731,37.74,North Station,0.54,1023.02,0.0,1680166800,0.67,4.88
1732,37.8,Northeastern University,0.53,1023.03,0.0,1680166800,0.67,4.8
1733,36.82,South Station,0.54,1023.02,0.0,1680166800,0.69,4.9
1734,37.73,Theatre District,0.54,1023.02,0.0,1680166800,0.67,4.87
1735,37.71,West End,0.54,1023.02,0.0,1680166800,0.67,4.87
1736,43.59,Back Bay,0.58,1006.74,0.0,1680166800,0.54,11.22
1737,43.47,Beacon Hill,0.59,1006.74,0.0,1680166800,0.55,11.3
1738,43.52,Boston University,0.57,1006.75,0.0,1680166800,0.55,11.11
1739,43.8,Fenway,0.57,1006.75,0.0,1680166800,0.54,11.11
1740,43.55,Financial District,0.59,1006.73,0.0,1680166800,0.55,11.37
1741,43.59,Haymarket Square,0.59,1006.73,0.0,1680166800,0.54,11.38
1742,43.59,North End,0.6,1006.73,0.0,1680166800,0.54,11.4
1743,43.66,North Station,0.59,1006.74,0.0,1680166800,0.54,11.36
1744,43.84,Northeastern University,0.57,1006.74,0.0,1680166800,0.54,11.15
1745,43.62,South Station,0.59,1006.73,0.0,1680166800,0.54,11.35
1746,43.74,Theatre District,0.59,1006.74,0.0,1680166800,0.54,11.31
1747,43.64,West End,0.59,1006.74,0.0,1680166800,0.54,11.33
1748,33.77,Financial District,0.12,991.21,0.0,1680163200,0.82,5.41
1749,33.56,North End,0.12,991.2,0.0,1680163200,0.83,5.39
1750,33.48,North Station,0.12,991.2,0.0,1680163200,0.83,5.36
1751,33.43,Northeastern University,0.12,991.23,0.0,1680163200,0.83,5.36
1752,33.77,South Station,0.12,991.21,0.0,1680163200,0.82,5.42
1753,41.61,Back Bay,0.91,1028.96,0.0,1680174000,0.7,4.51
1754,41.74,Boston University,0.92,1028.95,0.0,1680174000,0.7,4.46
1755,41.48,Fenway,0.92,1028.96,0.0,1680174000,0.7,4.47
1756,42.12,Financial District,0.91,1028.96,0.0,1680174000,0.69,4.56
1757,41.42,Haymarket Square,0.91,1028.96,0.0,1680174000,0.7,4.56
1758,41.48,North End,0.91,1028.96,0.0,1680174000,0.7,4.57
1759,41.39,North Station,0.91,1028.96,0.0,1680174000,0.7,4.55
1760,41.46,Northeastern University,0.92,1028.96,0.0,1680174000,0.7,4.49
1761,41.33,Theatre District,0.91,1028.96,0.0,1680174000,0.71,4.54
1762,41.3,West End,0.91,1028.96,0.0,1680174000,0.71,4.54
1763,53.17,Back Bay,0.85,999.29,0.0,1680170400,0.54,9.83
1764,53.12,Beacon Hill,0.85,999.29,0.0,1680170400,0.54,9.87
1765,53.17,Boston University,0.85,999.29,0.0,1680170400,0.54,9.8
1766,52.99,Fenway,0.85,999.3,0.0,1680170400,0.55,9.79
1767,53.35,Financial District,0.85,999.28,0.0,1680170400,0.54,9.89
1768,53.07,Haymarket Square,0.85,999.28,0.0,1680170400,0.55,9.9
1769,53.11,North End,0.85,999.28,0.0,1680170400,0.54,9.91
1770,53.0,North Station,0.85,999.28,0.0,1680170400,0.55,9.9
1771,52.99,Northeastern University,0.85,999.3,0.0,1680170400,0.55,9.8
1772,53.31,South Station,0.85,999.29,0.0,1680170400,0.54,9.88
1773,52.95,Theatre District,0.85,999.29,0.0,1680170400,0.55,9.86
1774,52.97,West End,0.85,999.28,0.0,1680170400,0.55,9.89
1775,45.61,Back Bay,0.42,1022.0,0.0,1680174000,0.69,7.36
1776,46.69,Financial District,0.43,1022.0,0.0,1680174000,0.67,7.53
1777,46.62,South Station,0.42,1022.0,0.0,1680174000,0.67,7.55
1778,45.13,Theatre District,0.42,1022.0,0.0,1680174000,0.71,7.48
1779,41.01,Back Bay,1.0,1014.58,0.0,1680159600,0.92,1.81
1780,40.97,Beacon Hill,1.0,1014.59,0.0,1680159600,0.92,1.8
1781,40.95,Boston University,1.0,1014.59,0.0,1680159600,0.92,1.89
1782,40.87,Fenway,1.0,1014.58,0.0,1680159600,0.93,1.85
1783,41.71,Financial District,1.0,1014.58,0.0,1680159600,0.9,1.74
1784,41.0,Haymarket Square,1.0,1014.59,0.0,1680159600,0.92,1.78
1785,41.03,North End,1.0,1014.59,0.0,1680159600,0.92,1.77
1786,40.96,North Station,1.0,1014.59,0.0,1680159600,0.92,1.8
1787,40.93,Northeastern University,1.0,1014.58,0.0,1680159600,0.92,1.81
1788,41.71,South Station,1.0,1014.58,0.0,1680159600,0.9,1.73
1789,40.95,Theatre District,1.0,1014.58,0.0,1680159600,0.92,1.76
1790,40.89,Back Bay,0.93,1000.17,0.0,1680174000,0.78,7.54
1791,40.61,Beacon Hill,0.92,1000.54,0.0,1680174000,0.79,7.43
1792,40.96,Boston University,0.93,1000.18,0.0,1680174000,0.78,7.49
1793,40.91,Fenway,0.93,1000.56,0.0,1680174000,0.78,7.42
1794,41.14,Financial District,0.93,1000.16,0.0,1680174000,0.78,7.58
1795,40.66,North End,0.92,1000.53,0.0,1680174000,0.79,7.45
1796,40.82,North Station,0.93,1000.15,0.0,1680174000,0.78,7.54
1797,40.94,Northeastern University,0.93,1000.18,0.0,1680174000,0.78,7.55
1798,40.77,West End,0.93,1000.16,0.0,1680174000,0.79,7.54
1799,28.47,Beacon Hill,0.52,1034.51,0.0,1680170400,0.77,3.17
1800,28.37,Boston University,0.54,1034.51,0.0,1680170400,0.77,3.03
1801,28.47,Financial District,0.52,1034.51,0.0,1680170400,0.78,3.22
1802,28.42,West End,0.52,1034.51,0.0,1680170400,0.78,3.19
1803,38.39,Back Bay,0.65,997.74,0.0,1680166800,0.72,10.59
1804,38.35,Beacon Hill,0.65,997.72,0.0,1680166800,0.72,10.61
1805,38.43,Boston University,0.65,997.76,0.0,1680166800,0.72,10.49
1806,38.14,Fenway,0.65,997.76,0.0,1680166800,0.73,10.53
1807,36.84,Financial District,0.65,997.71,0.0,1680166800,0.77,10.69
1808,38.3,Haymarket Square,0.65,997.71,0.0,1680166800,0.72,10.65
1809,38.33,North End,0.65,997.7,0.0,1680166800,0.72,10.67
1810,38.22,North Station,0.65,997.71,0.0,1680166800,0.72,10.62
1811,38.07,Northeastern University,0.66,997.75,0.0,1680166800,0.73,10.58
1812,36.75,South Station,0.66,997.71,0.0,1680166800,0.77,10.7
1813,38.09,Theatre District,0.66,997.72,0.0,1680166800,0.73,10.66
1814,38.17,West End,0.65,997.71,0.0,1680166800,0.73,10.62
1815,30.82,Back Bay,0.54,1034.9,0.0,1680170400,0.65,2.07
1816,30.86,Beacon Hill,0.54,1034.9,0.0,1680170400,0.65,2.07
1817,30.78,Boston University,0.53,1034.9,0.0,1680170400,0.65,2.01
1818,30.33,Fenway,0.54,1034.89,0.0,1680170400,0.67,2.04
1819,32.33,Financial District,0.54,1034.9,0.0,1680170400,0.62,2.12
1820,30.78,Haymarket Square,0.54,1034.91,0.0,1680170400,0.66,2.08
1821,30.85,North End,0.54,1034.91,0.0,1680170400,0.66,2.09
1822,30.61,North Station,0.54,1034.91,0.0,1680170400,0.66,2.06
1823,30.3,Northeastern University,0.54,1034.89,0.0,1680170400,0.67,2.07
1824,30.44,Theatre District,0.54,1034.9,0.0,1680170400,0.67,2.1
1825,30.54,West End,0.54,1034.91,0.0,1680170400,0.66,2.06
1826,32.74,Back Bay,0.52,1033.75,0.0,1680170400,0.57,1.8
1827,32.67,Beacon Hill,0.51,1033.75,0.0,1680170400,0.57,1.83
1828,32.7,Boston University,0.52,1033.74,0.0,1680170400,0.56,1.7
